Sector,Tiene_Parqueadero_Num,Precio_Venta_COP,Estrato,Area_Construida_m2,Distancia_CC_SanNicolas_km,Conjunto_Cerrado_Num,Urbana_Rural_Num,Topografia_Num
Corregimiento Occidente (Llanogrande),1,4301000000,5,593.16,12.0,1,0,1
Comuna 3 (Uribe Jaramillo),1,781000000,3,135.71,12.0,0,1,1
Comuna 4 (El Porvenir),1,693000000,3,152.83,2.5,1,1,0
Comuna 2 (San Antonio),1,803000000,5,142.7,3.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,1686000000,4,206.99,10.0,0,0,3
Comuna 1 (Centro Histórico),0,765000000,4,157.8,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,1186000000,5,103.75,14.0,1,0,2
Comuna 1 (Centro Histórico),0,714000000,4,149.59,1.5,0,1,0
Corregimiento Occidente (Llanogrande),1,3556000000,5,510.07,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,2184000000,4,1345.2,6.0,0,0,2
Corregimiento Sur (Cabeceras),1,4765000000,5,396.31,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,4603000000,5,625.78,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1442000000,2,228.67,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,2192000000,3,1823.76,6.0,0,0,2
Corregimiento Norte (Galicia/La Mosca),1,1096000000,3,140.53,10.0,0,0,3
Comuna 3 (Uribe Jaramillo),1,717000000,3,117.76,12.0,0,1,1
Comuna 4 (El Porvenir),1,726000000,4,139.82,2.5,1,1,0
Corregimiento Occidente (Llanogrande),1,5480000000,6,650.12,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1691000000,2,258.86,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,2386000000,5,345.37,12.0,1,0,1
Comuna 1 (Centro Histórico),0,372000000,4,79.78,1.5,0,1,0
Comuna 4 (El Porvenir),1,772000000,3,176.32,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,597000000,2,114.41,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,1545000000,3,208.33,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,2440000000,4,1473.6,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,3948000000,6,483.67,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,4427000000,5,602.04,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,1503000000,3,1252.83,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,5406000000,5,762.53,12.0,1,0,1
Comuna 1 (Centro Histórico),0,639000000,3,154.33,1.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,2289000000,4,277.83,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,3845000000,5,560.05,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,3182000000,5,449.97,12.0,1,0,1
Comuna 1 (Centro Histórico),0,707000000,4,149.32,1.5,0,1,0
Corregimiento Occidente (Llanogrande),1,4481000000,5,617.68,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,1404000000,4,864.58,6.0,0,0,2
Comuna 4 (El Porvenir),1,762000000,4,145.26,2.5,1,1,0
Comuna 4 (El Porvenir),1,753000000,3,157.71,2.5,1,1,0
Comuna 1 (Centro Histórico),0,413000000,4,86.53,1.5,0,1,0
Comuna 4 (El Porvenir),1,603000000,3,135.91,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,2250000000,5,190.87,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,1615000000,4,169.49,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,6077000000,6,442.4,14.0,1,0,2
Comuna 3 (Uribe Jaramillo),1,645000000,2,134.47,12.0,0,1,1
Corregimiento Occidente (Llanogrande),1,5569000000,6,624.36,12.0,1,0,1
Comuna 3 (Uribe Jaramillo),1,677000000,3,111.09,12.0,0,1,1
Comuna 4 (El Porvenir),1,733000000,4,145.72,2.5,1,1,0
Comuna 1 (Centro Histórico),0,678000000,4,139.59,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,4304000000,6,300.86,14.0,1,0,2
Comuna 1 (Centro Histórico),0,802000000,4,170.39,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,571000000,3,92.51,12.0,0,1,1
Corregimiento Centro (Río Abajo),1,2309000000,4,1431.31,6.0,0,0,2
Comuna 4 (El Porvenir),1,381000000,4,72.24,2.5,1,1,0
Corregimiento Norte (Galicia/La Mosca),1,1135000000,2,169.47,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,4652000000,6,564.71,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,2021000000,4,229.92,10.0,0,0,3
Comuna 4 (El Porvenir),1,1145000000,4,220.02,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,3446000000,4,352.82,14.0,1,0,2
Corregimiento Centro (Río Abajo),1,1309000000,3,1039.26,6.0,0,0,2
Comuna 4 (El Porvenir),1,962000000,4,176.59,2.5,1,1,0
Comuna 1 (Centro Histórico),0,658000000,3,156.04,1.5,0,1,0
Comuna 2 (San Antonio),1,673000000,4,136.44,3.5,0,1,0
Corregimiento Centro (Río Abajo),1,1491000000,4,952.14,6.0,0,0,2
Corregimiento Sur (Cabeceras),1,4309000000,5,350.45,14.0,1,0,2
Corregimiento Norte (Galicia/La Mosca),1,1759000000,3,237.37,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,2805000000,5,378.69,12.0,1,0,1
Corregimiento Sur (Cabeceras),1,4950000000,4,486.29,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,2539000000,4,261.44,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,3708000000,5,499.95,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1680000000,4,201.98,10.0,0,0,3
Corregimiento Sur (Cabeceras),1,5108000000,5,410.87,14.0,1,0,2
Comuna 1 (Centro Histórico),0,405000000,2,114.16,1.5,0,1,0
Comuna 4 (El Porvenir),1,1017000000,3,228.14,2.5,1,1,0
Comuna 1 (Centro Histórico),0,634000000,3,160.73,1.5,0,1,0
Comuna 4 (El Porvenir),1,1007000000,3,222.08,2.5,1,1,0
Comuna 2 (San Antonio),1,843000000,5,159.49,3.5,0,1,0
Corregimiento Sur (Cabeceras),1,5893000000,5,488.47,14.0,1,0,2
Comuna 2 (San Antonio),1,717000000,5,133.74,3.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,685000000,3,110.35,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,1399000000,2,210.46,10.0,0,0,3
Comuna 4 (El Porvenir),1,793000000,3,178.05,2.5,1,1,0
Comuna 1 (Centro Histórico),0,514000000,4,106.79,1.5,0,1,0
Corregimiento Centro (Río Abajo),1,1547000000,4,1002.32,6.0,0,0,2
Comuna 1 (Centro Histórico),0,500000000,3,122.95,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,3159000000,6,226.38,14.0,1,0,2
Comuna 1 (Centro Histórico),0,419000000,2,121.58,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,728000000,3,119.59,12.0,0,1,1
Corregimiento Occidente (Llanogrande),1,4474000000,6,551.77,12.0,1,0,1
Comuna 1 (Centro Histórico),0,520000000,3,127.1,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,4095000000,4,397.68,14.0,1,0,2
Comuna 2 (San Antonio),1,730000000,5,137.43,3.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,1197000000,2,188.82,10.0,0,0,3
Comuna 1 (Centro Histórico),0,378000000,2,107.95,1.5,0,1,0
Comuna 1 (Centro Histórico),0,598000000,3,139.13,1.5,0,1,0
Comuna 1 (Centro Histórico),0,573000000,3,144.55,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,3612000000,5,288.47,14.0,1,0,2
Corregimiento Norte (Galicia/La Mosca),1,1501000000,3,192.78,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,3668000000,5,495.87,12.0,1,0,1
Comuna 1 (Centro Histórico),0,519000000,3,124.69,1.5,0,1,0
Corregimiento Occidente (Llanogrande),1,4379000000,6,534.87,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,4914000000,5,697.88,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1789000000,4,212.71,10.0,0,0,3
Corregimiento Norte (Galicia/La Mosca),1,1945000000,3,245.81,10.0,0,0,3
Comuna 3 (Uribe Jaramillo),1,344000000,2,72.31,12.0,0,1,1
Comuna 2 (San Antonio),1,605000000,5,112.84,3.5,0,1,0
Comuna 1 (Centro Histórico),0,600000000,2,166.57,1.5,0,1,0
Comuna 1 (Centro Histórico),0,467000000,2,132.14,1.5,0,1,0
Comuna 1 (Centro Histórico),0,484000000,2,135.88,1.5,0,1,0
Corregimiento Occidente (Llanogrande),1,3457000000,5,473.65,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,2259000000,4,1441.85,6.0,0,0,2
Corregimiento Norte (Galicia/La Mosca),1,1605000000,4,184.32,10.0,0,0,3
Comuna 4 (El Porvenir),1,821000000,3,173.12,2.5,1,1,0
Corregimiento Centro (Río Abajo),1,2381000000,4,1462.13,6.0,0,0,2
Comuna 2 (San Antonio),1,466000000,5,89.27,3.5,0,1,0
Corregimiento Sur (Cabeceras),1,4571000000,6,336.81,14.0,1,0,2
Comuna 1 (Centro Histórico),0,577000000,4,121.49,1.5,0,1,0
Comuna 4 (El Porvenir),1,975000000,4,183.1,2.5,1,1,0
Comuna 4 (El Porvenir),1,596000000,3,133.41,2.5,1,1,0
Corregimiento Norte (Galicia/La Mosca),1,2698000000,4,322.63,10.0,0,0,3
Comuna 4 (El Porvenir),1,425000000,3,97.19,2.5,1,1,0
Comuna 2 (San Antonio),1,723000000,4,144.28,3.5,0,1,0
Comuna 4 (El Porvenir),1,780000000,3,169.5,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,4125000000,4,422.07,14.0,1,0,2
Comuna 1 (Centro Histórico),0,527000000,3,126.64,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,2772000000,4,277.96,14.0,1,0,2
Comuna 1 (Centro Histórico),0,602000000,4,121.74,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,594000000,2,123.58,12.0,0,1,1
Corregimiento Occidente (Llanogrande),1,3950000000,6,445.27,12.0,1,0,1
Comuna 4 (El Porvenir),1,792000000,4,146.2,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,3236000000,6,239.12,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,4136000000,5,587.65,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,5207000000,6,611.35,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,4615000000,6,551.93,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,4020000000,6,487.64,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,4027000000,6,453.84,12.0,1,0,1
Comuna 1 (Centro Histórico),0,642000000,4,128.46,1.5,0,1,0
Comuna 2 (San Antonio),1,753000000,4,151.89,3.5,0,1,0
Comuna 4 (El Porvenir),1,876000000,4,174.35,2.5,1,1,0
Comuna 4 (El Porvenir),1,849000000,4,167.49,2.5,1,1,0
Comuna 1 (Centro Histórico),0,519000000,3,129.73,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,3232000000,5,259.85,14.0,1,0,2
Comuna 1 (Centro Histórico),0,572000000,3,138.61,1.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,2303000000,4,282.57,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,1672000000,3,1384.27,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,4194000000,5,611.57,12.0,1,0,1
Comuna 2 (San Antonio),1,615000000,3,132.35,3.5,0,1,0
Comuna 4 (El Porvenir),1,607000000,4,118.06,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,4888000000,6,358.67,14.0,1,0,2
Comuna 3 (Uribe Jaramillo),1,719000000,2,138.27,12.0,0,1,1
Comuna 1 (Centro Histórico),0,368000000,2,109.9,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,526000000,2,102.03,12.0,0,1,1
Comuna 4 (El Porvenir),1,775000000,4,149.37,2.5,1,1,0
Comuna 1 (Centro Histórico),0,534000000,3,124.76,1.5,0,1,0
Comuna 4 (El Porvenir),1,759000000,4,144.53,2.5,1,1,0
Comuna 1 (Centro Histórico),0,341000000,2,95.01,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,5248000000,6,378.13,14.0,1,0,2
Comuna 4 (El Porvenir),1,657000000,3,141.94,2.5,1,1,0
Corregimiento Norte (Galicia/La Mosca),1,1911000000,4,223.89,10.0,0,0,3
Comuna 3 (Uribe Jaramillo),1,734000000,3,125.6,12.0,0,1,1
Comuna 2 (San Antonio),1,749000000,5,134.8,3.5,0,1,0
Corregimiento Sur (Cabeceras),1,1474000000,4,143.3,14.0,1,0,2
Corregimiento Norte (Galicia/La Mosca),1,1916000000,4,220.64,10.0,0,0,3
Corregimiento Sur (Cabeceras),1,4154000000,5,331.12,14.0,1,0,2
Comuna 1 (Centro Histórico),0,579000000,3,140.01,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,682000000,2,133.07,12.0,0,1,1
Comuna 4 (El Porvenir),1,983000000,4,180.67,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,616000000,3,105.59,12.0,0,1,1
Corregimiento Sur (Cabeceras),1,3425000000,5,279.15,14.0,1,0,2
Comuna 1 (Centro Histórico),0,460000000,2,127.45,1.5,0,1,0
Corregimiento Centro (Río Abajo),1,1726000000,4,1129.4,6.0,0,0,2
Comuna 3 (Uribe Jaramillo),1,582000000,2,118.05,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,1115000000,2,167.31,10.0,0,0,3
Comuna 4 (El Porvenir),1,767000000,4,154.16,2.5,1,1,0
Corregimiento Occidente (Llanogrande),1,2068000000,5,280.12,12.0,1,0,1
Corregimiento Sur (Cabeceras),1,5872000000,5,468.96,14.0,1,0,2
Comuna 2 (San Antonio),1,539000000,4,110.34,3.5,0,1,0
Comuna 2 (San Antonio),1,611000000,4,121.99,3.5,0,1,0
Corregimiento Sur (Cabeceras),1,4027000000,4,394.76,14.0,1,0,2
Corregimiento Centro (Río Abajo),1,1622000000,4,974.0,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,5338000000,5,720.84,12.0,1,0,1
Comuna 1 (Centro Histórico),0,503000000,2,144.05,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,663000000,2,133.16,12.0,0,1,1
Comuna 3 (Uribe Jaramillo),1,698000000,2,145.57,12.0,0,1,1
Corregimiento Occidente (Llanogrande),1,5286000000,6,597.47,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1751000000,4,201.51,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,5158000000,5,686.04,12.0,1,0,1
Comuna 4 (El Porvenir),1,935000000,3,204.65,2.5,1,1,0
Comuna 4 (El Porvenir),1,893000000,4,172.6,2.5,1,1,0
Comuna 2 (San Antonio),1,680000000,5,118.0,3.5,0,1,0
Comuna 1 (Centro Histórico),0,659000000,4,131.24,1.5,0,1,0
Corregimiento Centro (Río Abajo),1,1411000000,3,1171.18,6.0,0,0,2
Comuna 1 (Centro Histórico),0,568000000,2,164.31,1.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,1532000000,4,185.86,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,4912000000,5,689.78,12.0,1,0,1
Comuna 2 (San Antonio),1,793000000,5,143.72,3.5,0,1,0
Comuna 2 (San Antonio),1,635000000,4,130.72,3.5,0,1,0
Comuna 4 (El Porvenir),1,767000000,4,141.99,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,483000000,2,97.88,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,1437000000,2,212.81,10.0,0,0,3
Comuna 1 (Centro Histórico),0,752000000,4,158.43,1.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,1568000000,2,252.34,10.0,0,0,3
Comuna 2 (San Antonio),1,699000000,4,149.6,3.5,0,1,0
Comuna 4 (El Porvenir),1,912000000,4,169.64,2.5,1,1,0
Comuna 4 (El Porvenir),1,915000000,4,178.0,2.5,1,1,0
Comuna 4 (El Porvenir),1,682000000,3,149.33,2.5,1,1,0
Corregimiento Norte (Galicia/La Mosca),1,1691000000,3,232.81,10.0,0,0,3
Comuna 3 (Uribe Jaramillo),1,705000000,3,118.03,12.0,0,1,1
Comuna 2 (San Antonio),1,796000000,4,165.47,3.5,0,1,0
Corregimiento Occidente (Llanogrande),1,3528000000,6,427.5,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,4644000000,6,529.84,12.0,1,0,1
Comuna 4 (El Porvenir),1,517000000,3,108.15,2.5,1,1,0
Comuna 4 (El Porvenir),1,725000000,3,157.29,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,606000000,2,116.82,12.0,0,1,1
Comuna 4 (El Porvenir),1,671000000,4,134.12,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,5992000000,6,436.53,14.0,1,0,2
Comuna 2 (San Antonio),1,632000000,4,133.07,3.5,0,1,0
Corregimiento Centro (Río Abajo),1,1929000000,4,1186.9,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,1451000000,4,907.33,6.0,0,0,2
Comuna 4 (El Porvenir),1,655000000,3,136.12,2.5,1,1,0
Corregimiento Centro (Río Abajo),1,2178000000,4,1314.07,6.0,0,0,2
Comuna 4 (El Porvenir),1,716000000,4,139.98,2.5,1,1,0
Comuna 2 (San Antonio),1,500000000,3,109.64,3.5,0,1,0
Comuna 1 (Centro Histórico),0,600000000,3,142.24,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,3710000000,4,370.66,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,3864000000,4,393.82,14.0,1,0,2
Corregimiento Centro (Río Abajo),1,1442000000,3,1176.06,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,4760000000,6,586.16,12.0,1,0,1
Comuna 4 (El Porvenir),1,897000000,4,179.19,2.5,1,1,0
Comuna 2 (San Antonio),1,801000000,4,159.45,3.5,0,1,0
Corregimiento Occidente (Llanogrande),1,4309000000,6,492.19,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1440000000,2,221.56,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,2441000000,4,1472.74,6.0,0,0,2
Corregimiento Norte (Galicia/La Mosca),1,2290000000,4,275.42,10.0,0,0,3
Comuna 3 (Uribe Jaramillo),1,570000000,2,109.52,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,1208000000,2,180.87,10.0,0,0,3
Corregimiento Norte (Galicia/La Mosca),1,1376000000,3,180.2,10.0,0,0,3
Comuna 1 (Centro Histórico),0,790000000,4,171.94,1.5,0,1,0
Comuna 4 (El Porvenir),1,756000000,3,165.21,2.5,1,1,0
Comuna 1 (Centro Histórico),0,683000000,4,140.37,1.5,0,1,0
Comuna 4 (El Porvenir),1,612000000,4,117.56,2.5,1,1,0
Comuna 4 (El Porvenir),1,634000000,3,143.77,2.5,1,1,0
Comuna 4 (El Porvenir),1,1119000000,3,232.95,2.5,1,1,0
Comuna 1 (Centro Histórico),0,471000000,4,99.16,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,3345000000,4,333.97,14.0,1,0,2
Comuna 3 (Uribe Jaramillo),1,481000000,3,82.42,12.0,0,1,1
Corregimiento Sur (Cabeceras),1,3576000000,6,257.3,14.0,1,0,2
Comuna 2 (San Antonio),1,442000000,3,102.49,3.5,0,1,0
Comuna 2 (San Antonio),1,785000000,5,148.17,3.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,1539000000,2,245.5,10.0,0,0,3
Corregimiento Sur (Cabeceras),1,3951000000,4,399.15,14.0,1,0,2
Comuna 3 (Uribe Jaramillo),1,518000000,3,89.46,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,846000000,4,94.91,10.0,0,0,3
Comuna 3 (Uribe Jaramillo),1,726000000,3,124.96,12.0,0,1,1
Comuna 4 (El Porvenir),1,890000000,3,184.98,2.5,1,1,0
Comuna 4 (El Porvenir),1,776000000,4,143.57,2.5,1,1,0
Comuna 2 (San Antonio),1,600000000,4,125.31,3.5,0,1,0
Comuna 4 (El Porvenir),1,525000000,4,98.9,2.5,1,1,0
Corregimiento Norte (Galicia/La Mosca),1,1926000000,3,242.72,10.0,0,0,3
Comuna 4 (El Porvenir),1,725000000,4,140.0,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,809000000,3,131.63,12.0,0,1,1
Comuna 1 (Centro Histórico),0,619000000,4,130.01,1.5,0,1,0
Corregimiento Centro (Río Abajo),1,801000000,3,686.33,6.0,0,0,2
Corregimiento Sur (Cabeceras),1,4498000000,6,313.98,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,6610000000,5,949.49,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,4754000000,6,551.35,12.0,1,0,1
Comuna 4 (El Porvenir),1,693000000,4,134.57,2.5,1,1,0
Comuna 4 (El Porvenir),1,779000000,4,155.69,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,3593000000,4,344.27,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,5471000000,6,623.34,12.0,1,0,1
Comuna 3 (Uribe Jaramillo),1,579000000,3,99.74,12.0,0,1,1
Corregimiento Centro (Río Abajo),1,1451000000,3,1155.42,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,2611000000,5,361.67,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,3556000000,5,511.97,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1355000000,3,185.4,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,3497000000,5,501.08,12.0,1,0,1
Comuna 4 (El Porvenir),1,708000000,4,141.84,2.5,1,1,0
Corregimiento Norte (Galicia/La Mosca),1,1351000000,2,214.97,10.0,0,0,3
Comuna 4 (El Porvenir),1,698000000,4,134.72,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,5309000000,6,374.44,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,4201000000,5,560.25,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,1827000000,4,1155.9,6.0,0,0,2
Comuna 4 (El Porvenir),1,752000000,3,159.23,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,3795000000,4,370.33,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,7132000000,6,819.48,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,1093000000,3,914.56,6.0,0,0,2
Comuna 3 (Uribe Jaramillo),1,509000000,2,100.9,12.0,0,1,1
Comuna 4 (El Porvenir),1,419000000,3,93.91,2.5,1,1,0
Corregimiento Centro (Río Abajo),1,2223000000,4,1347.1,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,1468000000,4,919.25,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,1407000000,3,1169.4,6.0,0,0,2
Comuna 1 (Centro Histórico),0,579000000,3,141.48,1.5,0,1,0
Corregimiento Centro (Río Abajo),1,1063000000,3,902.19,6.0,0,0,2
Corregimiento Sur (Cabeceras),1,4167000000,5,363.96,14.0,1,0,2
Comuna 4 (El Porvenir),1,703000000,3,155.83,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,557000000,2,108.06,12.0,0,1,1
Comuna 3 (Uribe Jaramillo),1,385000000,2,77.54,12.0,0,1,1
Comuna 4 (El Porvenir),1,722000000,3,157.45,2.5,1,1,0
Corregimiento Centro (Río Abajo),1,1254000000,3,1073.43,6.0,0,0,2
Comuna 2 (San Antonio),1,949000000,4,190.3,3.5,0,1,0
Corregimiento Sur (Cabeceras),1,4252000000,4,422.8,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,4398000000,6,544.12,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,4770000000,6,581.17,12.0,1,0,1
Comuna 3 (Uribe Jaramillo),1,557000000,2,110.96,12.0,0,1,1
Corregimiento Centro (Río Abajo),1,2121000000,4,1315.44,6.0,0,0,2
Comuna 4 (El Porvenir),1,619000000,3,132.75,2.5,1,1,0
Comuna 2 (San Antonio),1,846000000,4,170.86,3.5,0,1,0
Corregimiento Sur (Cabeceras),1,5637000000,6,390.43,14.0,1,0,2
Comuna 1 (Centro Histórico),0,705000000,2,194.63,1.5,0,1,0
Corregimiento Occidente (Llanogrande),1,3338000000,6,401.6,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,627000000,3,83.38,10.0,0,0,3
Corregimiento Sur (Cabeceras),1,2436000000,5,200.46,14.0,1,0,2
Corregimiento Centro (Río Abajo),1,1728000000,4,1055.25,6.0,0,0,2
Corregimiento Sur (Cabeceras),1,3918000000,5,342.54,14.0,1,0,2
Comuna 2 (San Antonio),1,561000000,4,111.62,3.5,0,1,0
Corregimiento Sur (Cabeceras),1,1836000000,4,188.68,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,2615000000,5,372.21,12.0,1,0,1
Comuna 4 (El Porvenir),1,860000000,4,166.82,2.5,1,1,0
Corregimiento Centro (Río Abajo),1,1664000000,4,1083.43,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,4492000000,5,609.09,12.0,1,0,1
Comuna 1 (Centro Histórico),0,694000000,4,148.24,1.5,0,1,0
Comuna 4 (El Porvenir),1,848000000,3,180.35,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,481000000,2,96.79,12.0,0,1,1
Comuna 2 (San Antonio),1,663000000,5,120.53,3.5,0,1,0
Corregimiento Centro (Río Abajo),1,1356000000,3,1155.09,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,4878000000,6,589.23,12.0,1,0,1
Comuna 4 (El Porvenir),1,763000000,4,150.3,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,4408000000,5,378.2,14.0,1,0,2
Comuna 4 (El Porvenir),1,777000000,4,142.38,2.5,1,1,0
Corregimiento Occidente (Llanogrande),1,3320000000,5,448.98,12.0,1,0,1
Comuna 3 (Uribe Jaramillo),1,660000000,3,115.38,12.0,0,1,1
Corregimiento Occidente (Llanogrande),1,2865000000,5,403.69,12.0,1,0,1
Comuna 3 (Uribe Jaramillo),1,603000000,2,120.24,12.0,0,1,1
Corregimiento Sur (Cabeceras),1,5976000000,5,488.45,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,4096000000,5,576.63,12.0,1,0,1
Comuna 4 (El Porvenir),1,594000000,3,130.94,2.5,1,1,0
Comuna 1 (Centro Histórico),0,368000000,2,101.54,1.5,0,1,0
Comuna 1 (Centro Histórico),0,557000000,2,156.79,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,3633000000,5,312.97,14.0,1,0,2
Corregimiento Norte (Galicia/La Mosca),1,1742000000,4,210.61,10.0,0,0,3
Corregimiento Norte (Galicia/La Mosca),1,1434000000,3,190.83,10.0,0,0,3
Comuna 4 (El Porvenir),1,825000000,4,154.68,2.5,1,1,0
Comuna 1 (Centro Histórico),0,429000000,2,127.17,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,3851000000,5,314.34,14.0,1,0,2
Comuna 3 (Uribe Jaramillo),1,452000000,2,86.91,12.0,0,1,1
Comuna 4 (El Porvenir),1,854000000,3,181.09,2.5,1,1,0
Corregimiento Norte (Galicia/La Mosca),1,1596000000,2,242.25,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,1482000000,3,1278.35,6.0,0,0,2
Comuna 3 (Uribe Jaramillo),1,685000000,3,111.05,12.0,0,1,1
Comuna 4 (El Porvenir),1,735000000,4,137.22,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,769000000,3,124.32,12.0,0,1,1
